id,description,code,name,keywords,include,exclude
87310,"Servicios de instalación de productos metálicos elaborados, excepto maquinaria y equipo",87310,"Servicios de instalación de productos metálicos elaborados, excepto maquinaria y equipo","Servicios de instalacion de productos metalicos elaborados, excepto maquinaria y equipo","Esta subclase incluye: Instalación de productos metálicos, tales como cilindros, tanques, generadores de vapor, entre otros. ",
87320,"Servicios de instalación de maquinaria y equipo industrial, de manufactura e industria de servicios",87320,"Servicios de instalación de maquinaria y equipo industrial, de manufactura e industria de servicios","Servicios de instalacion de maquinaria y equipo industrial, de manufactura e industria de servicios","Esta subclase incluye: La instalación de maquinaria usada en agricultura, tales como:  Máquinas ordeñadoras de leche, La instalación de maquinaria usada en minería, tales como:  Maquinaria para clasificar, separar, lavar o triturar piedras o minerales, La instalación de maquinaria usada en manufactura, tales como:  Maquinaria para la producción de alimentos,  Maquinaria para la producción textil,  Maquinaria para la producción del papel,  Maquinaria para la producción de plásticos y cauchos,  Maquinaria para trabajar sobre madera o metales, La instalación de equipos de control de procesos industriales., La instalación de maquinaria usada en la industria de servicios, tales como:  Maquinaria para restaurantes,  Maquinaria y equipo para tiendas de comercio al detal (excepto cajas registradoras, entre otros). ",
87331,Servicios de instalación de unidad central de computadores,87331,Servicios de instalación de unidad central de computadores,Servicios de instalacion de unidad central de computadores,Esta subclase incluye: La instalación de componentes físicos (hardware) de la unidad central y equipos similares. . ,"Esta subclase no incluye: instalación de cableado eléctrico y de telecomunicaciones, véase 54619, instalación de computadores personales, véase 87332"
87332,Servicios de instalación de computadores personales y equipo periférico,87332,Servicios de instalación de computadores personales y equipo periférico,Servicios de instalacion de computadores personales y equipo periferico,"Esta subclase incluye: instalación de computadores personales y equipo periférico, Instalación de software. ","Esta subclase no incluye: instalación de cableado eléctrico y de telecomunicaciones, véase 54619, instalación de unidad central y equipos similares, véase 87331"
87333,Servicios de instalación de maquinaria de oficina y contabilidad,87333,Servicios de instalación de maquinaria de oficina y contabilidad,Servicios de instalacion de maquinaria de oficina y contabilidad,"Esta subclase incluye: instalación de cajas registradoras, instalación de terminales de punto de venta (POS), Instalación de cajeros automáticos (ATM), Instalación de máquinas de expedir boletos",
87340,"Servicios de instalación de equipos y aparatos de radio, televisión y comunicaciones",87340,"Servicios de instalación de equipos y aparatos de radio, televisión y comunicaciones","Servicios de instalacion de equipos y aparatos de radio, television y comunicaciones","Esta subclase incluye: instalación de transmisores de radio y televisión, instalación de aparatos telefónicos, instalación de aparatos de reproducción de video y sonido.",
87350,"Servicios de instalación de maquinaria y equipo médico profesional, e instrumentos de precisión y ópticos",87350,"Servicios de instalación de maquinaria y equipo médico profesional, e instrumentos de precisión y ópticos","Servicios de instalacion de maquinaria y equipo medico profesional, e instrumentos de precision y opticos","Esta subclase incluye: instalación de máquinas de rayos X, Instalación de aparatos de electro diagnóstico, Instalación de esterilizadores, instalación de proyectores cinematográficos, Instalación de binoculares y telescopios",
87360,Servicios de instalación de maquinaria y aparatos eléctricos n.c.p.,87360,Servicios de instalación de maquinaria y aparatos eléctricos n.c.p.,Servicios de instalacion de maquinaria y aparatos electricos n.c.p.,"Esta subclase incluye: instalación de motores eléctricos, generadores y transformadores , instalación de maquinaria eléctrica n.c.p",
87390,Servicios de instalación de otros bienes n.c.p.,87390,Servicios de instalación de otros bienes n.c.p.,Servicios de instalacion de otros bienes n.c.p.,"Esta subclase incluye: La instalación de sistemas de teatro en casa y otros aparatos electrónicos de consumo., La instalación de otros bienes domésticos., Los servicios de instalación de bienes n.c.p. ",
88110,Servicios de procesamiento de carne,88110,Servicios de procesamiento de carne,Servicios de procesamiento de carne,Servicios de procesamiento de carne,
88120,Servicios de procesamiento de pescado,88120,Servicios de procesamiento de pescado,Servicios de procesamiento de pescado,Servicios de procesamiento de pescado,
88130, Servicios de procesamiento de frutas y verduras ,88130, Servicios de procesamiento de frutas y verduras , Servicios de procesamiento de frutas y verduras , Servicios de procesamiento de frutas y verduras ,
88140,Servicios de elaboración de aceites y grasas vegetales y animales,88140,Servicios de elaboración de aceites y grasas vegetales y animales,Servicios de elaboracion de aceites y grasas vegetales y animales,Servicios de elaboración de aceites y grasas vegetales y animales,
88150,Servicios de elaboración de productos lácteos,88150,Servicios de elaboración de productos lácteos,Servicios de elaboracion de productos lacteos,Servicios de elaboración de productos lácteos,
88161,Servicios de elaboración de productos de molinería ,88161,Servicios de elaboración de productos de molinería ,Servicios de elaboracion de productos de molineria ,Servicios de elaboración de productos de molinería ,
88162,Servicios de elaboración de productos de almidón y fécula  ,88162,Servicios de elaboración de productos de almidón y fécula  ,Servicios de elaboracion de productos de almidon y fecula  ,Servicios de elaboración de productos de almidón y fécula  ,
88163,Servicios de elaboración de productos de panadería,88163,Servicios de elaboración de productos de panadería,Servicios de elaboracion de productos de panaderia,Servicios de elaboración de productos de panadería,
88164,Servicios de elaboraciónde azúcar,88164,Servicios de elaboraciónde azúcar,Servicios de elaboracionde azucar,Servicios de elaboraciónde azúcar,
88165,"Servicios de elaboraciónde cacao, chocolate y confitería ",88165,"Servicios de elaboraciónde cacao, chocolate y confitería ","Servicios de elaboracionde cacao, chocolate y confiteria ","Servicios de elaboraciónde cacao, chocolate y confitería ",
88166,"Servicios de elaboración de macarrones, fideos, cuscús y productos farináceos similares ",88166,"Servicios de elaboración de macarrones, fideos, cuscús y productos farináceos similares ","Servicios de elaboracion de macarrones, fideos, cuscus y productos farinaceos similares ","Servicios de elaboración de macarrones, fideos, cuscús y productos farináceos similares ",
88167,Servicios de elaboración de platos y comidas preparadas ,88167,Servicios de elaboración de platos y comidas preparadas ,Servicios de elaboracion de platos y comidas preparadas ,Servicios de elaboración de platos y comidas preparadas ,
88169,Otro servicios de fabricación de alimentos n.c.p.,88169,Otro servicios de fabricación de alimentos n.c.p.,Otro servicios de fabricacion de alimentos n.c.p.,Otro servicios de fabricación de alimentos n.c.p.,
88170,Servicios de elaboración de alimentos preparados para animales,88170,Servicios de elaboración de alimentos preparados para animales,Servicios de elaboracion de alimentos preparados para animales,Servicios de elaboración de alimentos preparados para animales,
88181,Servicios de elaboración de bebidas alcohólicas destiladas,88181,Servicios de elaboración de bebidas alcohólicas destiladas,Servicios de elaboracion de bebidas alcoholicas destiladas,Servicios de elaboración de bebidas alcohólicas destiladas,
88182,Servicios deelaboración de vino,88182,Servicios deelaboración de vino,Servicios deelaboracion de vino,Servicios deelaboración de vino,
88183,Servicios de elaboración de malta y de   licor de malta,88183,Servicios de elaboración de malta y de   licor de malta,Servicios de elaboracion de malta y de   licor de malta,Servicios de elaboración de malta y de   licor de malta,
88184,Servicios de elaboración de bebidas suaves,88184,Servicios de elaboración de bebidas suaves,Servicios de elaboracion de bebidas suaves,Servicios de elaboración de bebidas suaves,
88190,Servicios de elaboración de tabaco,88190,Servicios de elaboración de tabaco,Servicios de elaboracion de tabaco,Servicios de elaboración de tabaco,
88211,Servicios de elaboración de fibras textiles,88211,Servicios de elaboración de fibras textiles,Servicios de elaboracion de fibras textiles,Servicios de elaboración de fibras textiles,
88212,Servicios  de tejidos textiles,88212,Servicios  de tejidos textiles,Servicios  de tejidos textiles,Servicios  de tejidos textiles,
88213,Servicios de acabado textil,88213,Servicios de acabado textil,Servicios de acabado textil,Servicios de acabado textil,
88214,Servicios de fabricación de tejidos de punto y ganchillo,88214,Servicios de fabricación de tejidos de punto y ganchillo,Servicios de fabricacion de tejidos de punto y ganchillo,Servicios de fabricación de tejidos de punto y ganchillo,
88215,Servicios de confección de artículos con materiales textiles,88215,Servicios de confección de artículos con materiales textiles,Servicios de confeccion de articulos con materiales textiles,Servicios de confección de artículos con materiales textiles,
88216,Servicios de fabricación de alfombra y tapetes,88216,Servicios de fabricación de alfombra y tapetes,Servicios de fabricacion de alfombra y tapetes,Servicios de fabricación de alfombra y tapetes,
88217,"Servicios de fabricación de cuerdas, cordeles, bramantes y redes",88217,"Servicios de fabricación de cuerdas, cordeles, bramantes y redes","Servicios de fabricacion de cuerdas, cordeles, bramantes y redes","Servicios de fabricación de cuerdas, cordeles, bramantes y redes",
88219,Servicios de fabricación de otros artículos textiles n.c.p.,88219,Servicios de fabricación de otros artículos textiles n.c.p.,Servicios de fabricacion de otros articulos textiles n.c.p.,Servicios de fabricación de otros artículos textiles n.c.p.,
88221,Servicio de fabricación de prendas de vestir excepto prendas de piel,88221,Servicio de fabricación de prendas de vestir excepto prendas de piel,Servicio de fabricacion de prendas de vestir excepto prendas de piel,Servicio de fabricación de prendas de vestir excepto prendas de piel,
88222,Servicios de fabricación deartículos de piel,88222,Servicios de fabricación deartículos de piel,Servicios de fabricacion dearticulos de piel,Servicios de fabricación deartículos de piel,
88223,Servicios de fabricación de artículos de punto y ganchillo,88223,Servicios de fabricación de artículos de punto y ganchillo,Servicios de fabricacion de articulos de punto y ganchillo,Servicios de fabricación de artículos de punto y ganchillo,
88231,Servicios de curtido y recurtido de cueros; recurtido y teñidos de pieles,88231,Servicios de curtido y recurtido de cueros; recurtido y teñidos de pieles,Servicios de curtido y recurtido de cueros; recurtido y teñidos de pieles,Servicios de curtido y recurtido de cueros; recurtido y teñidos de pieles,
88232,Servicios de fabricación de maletas,88232,Servicios de fabricación de maletas,Servicios de fabricacion de maletas,Servicios de fabricación de maletas,
88233,Servicios de fabricación de calzado,88233,Servicios de fabricación de calzado,Servicios de fabricacion de calzado,Servicios de fabricación de calzado,
88311,Servicios de fabricación de madera,88311,Servicios de fabricación de madera,Servicios de fabricacion de madera,Servicios de fabricación de madera,
88312,Servicios de fabricación de hojas de chapa y paneles de madera,88312,Servicios de fabricación de hojas de chapa y paneles de madera,Servicios de fabricacion de hojas de chapa y paneles de madera,Servicios de fabricación de hojas de chapa y paneles de madera,
88313,Servicios de fabricación de carpintería,88313,Servicios de fabricación de carpintería,Servicios de fabricacion de carpinteria,Servicios de fabricación de carpintería,
88314,Servicios de fabricación de empaques de madera,88314,Servicios de fabricación de empaques de madera,Servicios de fabricacion de empaques de madera,Servicios de fabricación de empaques de madera,
88319,Servicios de fabricación de otros productos de madera,88319,Servicios de fabricación de otros productos de madera,Servicios de fabricacion de otros productos de madera,Servicios de fabricación de otros productos de madera,
88321,"Servicios de fabricación de pulpa, papel y cartón",88321,"Servicios de fabricación de pulpa, papel y cartón","Servicios de fabricacion de pulpa, papel y carton","Servicios de fabricación de pulpa, papel y cartón",
88322,Servicios de fabricación de papel y cartón corrugado,88322,Servicios de fabricación de papel y cartón corrugado,Servicios de fabricacion de papel y carton corrugado,Servicios de fabricación de papel y cartón corrugado,
88329,Servicios de fabricación de otros artículos de papel,88329,Servicios de fabricación de otros artículos de papel,Servicios de fabricacion de otros articulos de papel,Servicios de fabricación de otros artículos de papel,
88411,Servicios de fabricación de productos de horno de coque,88411,Servicios de fabricación de productos de horno de coque,Servicios de fabricacion de productos de horno de coque,Servicios de fabricación de productos de horno de coque,
88412,Servicios de fabricación de productos de la refinación del petróleo,88412,Servicios de fabricación de productos de la refinación del petróleo,Servicios de fabricacion de productos de la refinacion del petroleo,Servicios de fabricación de productos de la refinación del petróleo,
88421,Servicios de fabricación productos químicos básicos,88421,Servicios de fabricación productos químicos básicos,Servicios de fabricacion productos quimicos basicos,Servicios de fabricación productos químicos básicos,
88422,Servicios de fabricación de fertilizantes,88422,Servicios de fabricación de fertilizantes,Servicios de fabricacion de fertilizantes,Servicios de fabricación de fertilizantes,
88423,Servicios de fabricación de plásticos y caucho,88423,Servicios de fabricación de plásticos y caucho,Servicios de fabricacion de plasticos y caucho,Servicios de fabricación de plásticos y caucho,
88424,Servicios de fabricación de productos agroquímicos ,88424,Servicios de fabricación de productos agroquímicos ,Servicios de fabricacion de productos agroquimicos ,Servicios de fabricación de productos agroquímicos ,
88425,Servicios de fabricación de pintura,88425,Servicios de fabricación de pintura,Servicios de fabricacion de pintura,Servicios de fabricación de pintura,
88426,"Servicios de fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",88426,"Servicios de fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador","Servicios de fabricacion de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador","Servicios de fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",
88427,Servicios de fabricación de otros productos químicos n.c.p.,88427,Servicios de fabricación de otros productos químicos n.c.p.,Servicios de fabricacion de otros productos quimicos n.c.p.,Servicios de fabricación de otros productos químicos n.c.p.,
88429,Servicios de fabricación de fibras sintéticas y artificiales,88429,Servicios de fabricación de fibras sintéticas y artificiales,Servicios de fabricacion de fibras sinteticas y artificiales,Servicios de fabricación de fibras sintéticas y artificiales,
88430,Servicios de fabricación de productos farmacéuticos,88430,Servicios de fabricación de productos farmacéuticos,Servicios de fabricacion de productos farmaceuticos,Servicios de fabricación de productos farmacéuticos,
88511,Servicios de fabricación de llantas y neumáticos de caucho,88511,Servicios de fabricación de llantas y neumáticos de caucho,Servicios de fabricacion de llantas y neumaticos de caucho,Servicios de fabricación de llantas y neumáticos de caucho,
88512,Servicios de reencauche de llantas usadas,88512,Servicios de reencauche de llantas usadas,Servicios de reencauche de llantas usadas,Servicios de reencauche de llantas usadas,
88520,Servicios de fabricación de formas básicas de plástico,88520,Servicios de fabricación de formas básicas de plástico,Servicios de fabricacion de formas basicas de plastico,Servicios de fabricación de formas básicas de plástico,
88531,Servicios de fabricación de productos de vidrio,88531,Servicios de fabricación de productos de vidrio,Servicios de fabricacion de productos de vidrio,Servicios de fabricación de productos de vidrio,
88532,Servicios de fabricación de productos refractarios ,88532,Servicios de fabricación de productos refractarios ,Servicios de fabricacion de productos refractarios ,Servicios de fabricación de productos refractarios ,
88533,Servicios de fabricación de materiales de arcilla para la construcción,88533,Servicios de fabricación de materiales de arcilla para la construcción,Servicios de fabricacion de materiales de arcilla para la construccion,Servicios de fabricación de materiales de arcilla para la construcción,
88534,Servicios de fabricación de otros productos de porcelana y cerámica,88534,Servicios de fabricación de otros productos de porcelana y cerámica,Servicios de fabricacion de otros productos de porcelana y ceramica,Servicios de fabricación de otros productos de porcelana y cerámica,
88535,"Servicios de fabricación de cemento, cal y yeso ",88535,"Servicios de fabricación de cemento, cal y yeso ","Servicios de fabricacion de cemento, cal y yeso ","Servicios de fabricación de cemento, cal y yeso ",
88536,"Servicios de fabricación de artículos de hormigón, cemento y yeso ",88536,"Servicios de fabricación de artículos de hormigón, cemento y yeso ","Servicios de fabricacion de articulos de hormigon, cemento y yeso ","Servicios de fabricación de artículos de hormigón, cemento y yeso ",
88537,"Servicios de corte, tallado y acabado de piedras",88537,"Servicios de corte, tallado y acabado de piedras","Servicios de corte, tallado y acabado de piedras","Servicios de corte, tallado y acabado de piedras",
88539,Servicios de fabricación de otros productos minerales no metálicos n.c.p.,88539,Servicios de fabricación de otros productos minerales no metálicos n.c.p.,Servicios de fabricacion de otros productos minerales no metalicos n.c.p.,Servicios de fabricación de otros productos minerales no metálicos n.c.p.,
88601,Servicios de fabricación de productos de las industrias básicas de hierro y acero,88601,Servicios de fabricación de productos de las industrias básicas de hierro y acero,Servicios de fabricacion de productos de las industrias basicas de hierro y acero,Servicios de fabricación de productos de las industrias básicas de hierro y acero,
88602,Servicios de fabricación de productos de las industrias básicas de metales preciosos y otros metales no ferrosos,88602,Servicios de fabricación de productos de las industrias básicas de metales preciosos y otros metales no ferrosos,Servicios de fabricacion de productos de las industrias basicas de metales preciosos y otros metales no ferrosos,Servicios de fabricación de productos de las industrias básicas de metales preciosos y otros metales no ferrosos,
88711,Servicios de fabricación de productos metálicos estructurales,88711,Servicios de fabricación de productos metálicos estructurales,Servicios de fabricacion de productos metalicos estructurales,Servicios de fabricación de productos metálicos estructurales,
88712,"Servicio de fabricación de tanques, depósitos y contenedores de metal",88712,"Servicio de fabricación de tanques, depósitos y contenedores de metal","Servicio de fabricacion de tanques, depositos y contenedores de metal","Servicio de fabricación de tanques, depósitos y contenedores de metal",
88713,Servicios de fabricación de generadores de vapor,88713,Servicios de fabricación de generadores de vapor,Servicios de fabricacion de generadores de vapor,Servicios de fabricación de generadores de vapor,
88720,Servicios de fabricación de armas y municiones,88720,Servicios de fabricación de armas y municiones,Servicios de fabricacion de armas y municiones,Servicios de fabricación de armas y municiones,
88731,Servicios de tratamiento y revestimiento de metales,88731,Servicios de tratamiento y revestimiento de metales,Servicios de tratamiento y revestimiento de metales,Servicios de tratamiento y revestimiento de metales,
88732,Servicios de mecanizado de metales,88732,Servicios de mecanizado de metales,Servicios de mecanizado de metales,Servicios de mecanizado de metales,
88733,"Servicios de fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",88733,"Servicios de fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","Servicios de fabricacion de articulos de cuchilleria, herramientas de mano y articulos de ferreteria","Servicios de fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",
88739,Servicios de fabricación de otros productos elaborados de metal n.c.p.,88739,Servicios de fabricación de otros productos elaborados de metal n.c.p.,Servicios de fabricacion de otros productos elaborados de metal n.c.p.,Servicios de fabricación de otros productos elaborados de metal n.c.p.,
88741,Servicios de fabricación de tableros y componentes electrónicos,88741,Servicios de fabricación de tableros y componentes electrónicos,Servicios de fabricacion de tableros y componentes electronicos,Servicios de fabricación de tableros y componentes electrónicos,
88742,Servicios de fabricación de computadores y equipo periférico ,88742,Servicios de fabricación de computadores y equipo periférico ,Servicios de fabricacion de computadores y equipo periferico ,Servicios de fabricación de computadores y equipo periférico,
88743,Servicios de fabricación de equipos de comunicación,88743,Servicios de fabricación de equipos de comunicación,Servicios de fabricacion de equipos de comunicacion,Servicios de fabricación de equipos de comunicación,
88744,Servicios de fabricación de productos electrónicos de consumo,88744,Servicios de fabricación de productos electrónicos de consumo,Servicios de fabricacion de productos electronicos de consumo,Servicios de fabricación de productos electrónicos de consumo,
88745,"Servicios de fabricación de equipos de medición, prueba, navegación y control.",88745,"Servicios de fabricación de equipos de medición, prueba, navegación y control.","Servicios de fabricacion de equipos de medicion, prueba, navegacion y control.","Servicios de fabricación de equipos de medición, prueba, navegación y control.",
88746,Servicios de fabricación de relojes y relojes de pulsera.,88746,Servicios de fabricación de relojes y relojes de pulsera.,Servicios de fabricacion de relojes y relojes de pulsera.,Servicios de fabricación de relojes y relojes de pulsera.,
88747,"Servicios de fabricación de equipos de radiación, electromédicos y electroterapéuticos",88747,"Servicios de fabricación de equipos de radiación, electromédicos y electroterapéuticos","Servicios de fabricacion de equipos de radiacion, electromedicos y electroterapeuticos","Servicios de fabricación de equipos de radiación, electromédicos y electroterapéuticos",
88748,Servicios de fabricación de instrumentos ópticos y equipo fotográfico,88748,Servicios de fabricación de instrumentos ópticos y equipo fotográfico,Servicios de fabricacion de instrumentos opticos y equipo fotografico,Servicios de fabricación de instrumentos ópticos y equipo fotográfico,
88749,Servicios de fabricación medios magnéticos y ópticos ,88749,Servicios de fabricación medios magnéticos y ópticos ,Servicios de fabricacion medios magneticos y opticos ,Servicios de fabricación medios magnéticos y ópticos ,
88751,"Servicios de fabricación de motores eléctricos, generadores, transformadores y aparatos de distribución y control de la electricidad",88751,"Servicios de fabricación de motores eléctricos, generadores, transformadores y aparatos de distribución y control de la electricidad","Servicios de fabricacion de motores electricos, generadores, transformadores y aparatos de distribucion y control de la electricidad","Servicios de fabricación de motores eléctricos, generadores, transformadores y aparatos de distribución y control de la electricidad",
88752,Servicios de fabricación de baterías y acumuladores,88752,Servicios de fabricación de baterías y acumuladores,Servicios de fabricacion de baterias y acumuladores,Servicios de fabricación de baterías y acumuladores,
88753,Servicios de fabricación de cable de fibra óptica,88753,Servicios de fabricación de cable de fibra óptica,Servicios de fabricacion de cable de fibra optica,Servicios de fabricación de cable de fibra óptica,
88754,Servicios de fabricación de otros alambres y cables electrónicos y eléctricos ,88754,Servicios de fabricación de otros alambres y cables electrónicos y eléctricos ,Servicios de fabricacion de otros alambres y cables electronicos y electricos ,Servicios de fabricación de otros alambres y cables electrónicos y eléctricos,
88755,Servicios de fabricación de dispositivos de cableado,88755,Servicios de fabricación de dispositivos de cableado,Servicios de fabricacion de dispositivos de cableado,Servicios de fabricación de dispositivos de cableado,
88756,Servicios de fabricación de equipo de iluminación eléctrica ,88756,Servicios de fabricación de equipo de iluminación eléctrica ,Servicios de fabricacion de equipo de iluminacion electrica ,Servicios de fabricación de equipo de iluminación eléctrica,
88757,Servicios de fabricación de electrodomésticos,88757,Servicios de fabricación de electrodomésticos,Servicios de fabricacion de electrodomesticos,Servicios de fabricación de electrodomésticos,
88759,Servicios de fabricación de otros equipos eléctricos,88759,Servicios de fabricación de otros equipos eléctricos,Servicios de fabricacion de otros equipos electricos,Servicios de fabricación de otros equipos eléctricos,
88761,"Servicios de fabricación de motores, turbinas, y partes para motores de combustión interna",88761,"Servicios de fabricación de motores, turbinas, y partes para motores de combustión interna","Servicios de fabricacion de motores, turbinas, y partes para motores de combustion interna","Servicios de fabricación de motores, turbinas, y partes para motores de combustión interna",
88762, Servicios de fabricación de equipos de potencia hidráulica y neumática ,88762, Servicios de fabricación de equipos de potencia hidráulica y neumática , Servicios de fabricacion de equipos de potencia hidraulica y neumatica , Servicios de fabricación de equipos de potencia hidráulica y neumática,
88763,"Servicios de fabricación de otras bombas, compresores, grifos y válvulas  ",88763,"Servicios de fabricación de otras bombas, compresores, grifos y válvulas  ","Servicios de fabricacion de otras bombas, compresores, grifos y valvulas  ","Servicios de fabricación de otras bombas, compresores, grifos y válvulas ",
88764," Servicios de fabricación de cojinetes, engranajes, trenes de engranaje y piezas de transmisión",88764," Servicios de fabricación de cojinetes, engranajes, trenes de engranaje y piezas de transmisión"," Servicios de fabricacion de cojinetes, engranajes, trenes de engranaje y piezas de transmision"," Servicios de fabricación de cojinetes, engranajes, trenes de engranaje y piezas de transmisión",
88765,"Servicios de fabricación de hornos, hogares y quemadores industriales ",88765,"Servicios de fabricación de hornos, hogares y quemadores industriales ","Servicios de fabricacion de hornos, hogares y quemadores industriales ","Servicios de fabricación de hornos, hogares y quemadores industriales",
88766,Servicios de fabricación de equipos de elevación y manipulación ,88766,Servicios de fabricación de equipos de elevación y manipulación ,Servicios de fabricacion de equipos de elevacion y manipulacion ,Servicios de fabricación de equipos de elevación y manipulación,
88767,Servicios de fabricación maquinaria y equipo de oficina (excepto computadoras y equipo periféricos),88767,Servicios de fabricación maquinaria y equipo de oficina (excepto computadoras y equipo periféricos),Servicios de fabricacion maquinaria y equipo de oficina (excepto computadoras y equipo perifericos),Servicios de fabricación maquinaria y equipo de oficina (excepto computadoras y equipo periféricos),
88768,Servicios de fabricación de herramientas manuales con motor ,88768,Servicios de fabricación de herramientas manuales con motor ,Servicios de fabricacion de herramientas manuales con motor ,Servicios de fabricación de herramientas manuales con motor,
88769,Servicios de fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,88769,Servicios de fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,Servicios de fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,Servicios de fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,
88771,Servicios de fabricación de maquinaria agrícola y forestal,88771,Servicios de fabricación de maquinaria agrícola y forestal,Servicios de fabricacion de maquinaria agricola y forestal,Servicios de fabricación de maquinaria agrícola y forestal,
88772,Servicios de fabricación de maquinaria para la conformación de metales y máquinas herramienta,88772,Servicios de fabricación de maquinaria para la conformación de metales y máquinas herramienta,Servicios de fabricacion de maquinaria para la conformacion de metales y maquinas herramienta,Servicios de fabricación de maquinaria para la conformación de metales y máquinas herramienta,
88773,Servicios de fabricación de maquinaria para metalurgia ,88773,Servicios de fabricación de maquinaria para metalurgia ,Servicios de fabricacion de maquinaria para metalurgia ,Servicios de fabricación de maquinaria para metalurgia ,
88774,Servicios de fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción,88774,Servicios de fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción,Servicios de fabricacion de maquinaria para la explotacion de minas y canteras y para obras de construccion,Servicios de fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción,
88775,"Servicios de fabricación de maquinaria para el procesamiento de alimentos, bebidas y tabaco",88775,"Servicios de fabricación de maquinaria para el procesamiento de alimentos, bebidas y tabaco","Servicios de fabricacion de maquinaria para el procesamiento de alimentos, bebidas y tabaco","Servicios de fabricación de maquinaria para el procesamiento de alimentos, bebidas y tabaco",
88776,"Servicios fabricación de maquinaria para producción de textiles, prendas de vestir y artículos de cuero",88776,"Servicios fabricación de maquinaria para producción de textiles, prendas de vestir y artículos de cuero","Servicios fabricacion de maquinaria para produccion de textiles, prendas de vestir y articulos de cuero","Servicios fabricación de maquinaria para producción de textiles, prendas de vestir y artículos de cuero",
88779,Servicios de fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,88779,Servicios de fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,Servicios de fabricacion de otros tipos de maquinaria y equipo de uso especial n.c.p.,Servicios de fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,
88811,Servicios de fabricación de vehículos automotores,88811,Servicios de fabricación de vehículos automotores,Servicios de fabricacion de vehiculos automotores,Servicios de fabricación de vehículos automotores,
88812,Servicios de fabricación de remolques y semiremolques,88812,Servicios de fabricación de remolques y semiremolques,Servicios de fabricacion de remolques y semiremolques,Servicios de fabricación de remolques y semiremolques,
88813,"Servicios de fabricación de partes, piezas y accesorios para vehículos automotores",88813,"Servicios de fabricación de partes, piezas y accesorios para vehículos automotores","Servicios de fabricacion de partes, piezas y accesorios para vehiculos automotores","Servicios de fabricación de partes, piezas y accesorios para vehículos automotores",
88821,Servicios de construcción de barcos y de estructuras flotantes,88821,Servicios de construcción de barcos y de estructuras flotantes,Servicios de construccion de barcos y de estructuras flotantes,Servicios de construcción de barcos y de estructuras flotantes,
88822,Servicios de construcción de embarcaciones de recreo y deporte ,88822,Servicios de construcción de embarcaciones de recreo y deporte ,Servicios de construccion de embarcaciones de recreo y deporte ,Servicios de construcción de embarcaciones de recreo y deporte,
88823, Servicios de fabricación de locomotoras y material rodante para ferrocarriles ,88823, Servicios de fabricación de locomotoras y material rodante para ferrocarriles , Servicios de fabricacion de locomotoras y material rodante para ferrocarriles , Servicios de fabricación de locomotoras y material rodante para ferrocarriles,
88824,Servicios de fabricación aeronaves y naves espaciales,88824,Servicios de fabricación aeronaves y naves espaciales,Servicios de fabricacion aeronaves y naves espaciales,Servicios de fabricación aeronaves y naves espaciales,
88825,Servicios de fabricación de vehículos militares de combate,88825,Servicios de fabricación de vehículos militares de combate,Servicios de fabricacion de vehiculos militares de combate,Servicios de fabricación de vehículos militares de combate,
88826,Servicios de fabricación de motocicletas,88826,Servicios de fabricación de motocicletas,Servicios de fabricacion de motocicletas,Servicios de fabricación de motocicletas,
88827,Servicios de fabricación de bicicletas y sillas de ruedas para personas con discapacidad,88827,Servicios de fabricación de bicicletas y sillas de ruedas para personas con discapacidad,Servicios de fabricacion de bicicletas y sillas de ruedas para personas con discapacidad,Servicios de fabricación de bicicletas y sillas de ruedas para personas con discapacidad,
88829,Servicios de fabricación de otros equipos de transporte n.c.p. ,88829,Servicios de fabricación de otros equipos de transporte n.c.p. ,Servicios de fabricacion de otros equipos de transporte n.c.p. ,Servicios de fabricación de otros equipos de transporte n.c.p.,
88901,Servicios de fabricación de muebles,88901,Servicios de fabricación de muebles,Servicios de fabricacion de muebles,Servicios de fabricación de muebles,
88902,Servicios de fabricación de joyería,88902,Servicios de fabricación de joyería,Servicios de fabricacion de joyeria,Servicios de fabricación de joyería,
88903,Servicios de fabricación de bisutería,88903,Servicios de fabricación de bisutería,Servicios de fabricacion de bisuteria,Servicios de fabricación de bisutería,
